youtube_url,timestamp,frame_path,openai_caption
https://www.youtube.com/watch?v=MSJG8sRhaK0,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/96.jpg,"The image features a horse pulling a cart through a wooded area. The horse has a black coat with a white blaze on its face and white lower legs. It is harnessed to a cart, which is being driven by a person wearing a green helmet. The surroundings include autumn-colored leaves and a path with a black bucket and a white container in the foreground. The setting suggests a forest trail, possibly during fall."
https://www.youtube.com/watch?v=T7ApcW_HzGI,0:05:05,/Users/emilyhyf/CS231n-1/data/frames/97.jpg,"The image features a small, fluffy yellow chick standing on a bed of straw. It is positioned next to a smooth, white egg. The chick appears curious, slightly leaning towards the egg, as if inspecting or guarding it. The warm colors and straw suggest a cozy, barn-like setting."
https://www.youtube.com/watch?v=roN_B9VVH0w,0:01:35,/Users/emilyhyf/CS231n-1/data/frames/98.jpg,"The image shows a small group of animals, including two ducks and two chickens, on a grassy area. The ducks, one white and one black and white, are walking across the grass. The chickens, one black and one with patterned feathers, are pecking at the ground, possibly searching for food. The area is lush with green grass and some plants in the foreground, suggesting a rural or farm setting. The animals appear calm and are interacting naturally in their environment."
https://www.youtube.com/watch?v=NzfN80plHUc,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/101.jpg,"The image depicts a scene in a desert environment at night. In the foreground, there is a person riding a horse. The horse appears to be stationary or moving slowly. In the background, a few cacti are visible, and there seems to be a small fire or light source illuminating a distant area, suggesting an event or action happening there. The scene conveys a sense of urgency or mission, as indicated by the text overlay ""Save the treasure hunter."""
https://www.youtube.com/watch?v=-ysNtKG8FlU,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/102.jpg,"The image shows a group of several puppies, all facing away from the camera, gathered in a hallway with wooden flooring. They appear curious and attentive, looking towards the end of the hallway. At the far end, a cat is positioned near a closed door, seeming to stand its ground or observe the approaching puppies. The scene conveys a playful or tense interaction between the puppies and the cat."
https://www.youtube.com/watch?v=4ZuwIgGNVfA,0:00:23,/Users/emilyhyf/CS231n-1/data/frames/104.jpg,"The image shows a small dog with light-colored fur standing on a blue striped bedspread. The dog appears to be mid-motion, possibly jumping or playing, as its ears are perked up and its eyes are wide open. The surroundings suggest a bedroom setting with a bed and partially visible furniture."
https://www.youtube.com/watch?v=Ruwtz5H2Jvg,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/105.jpg,"The image shows a group of pigeons gathered on a metal mesh surface. The pigeons display a variety of plumage patterns, from solid grey to ones with white and black markings. They appear to be congregated around a small area, possibly engaged in feeding or social interaction. The mesh and surrounding structure suggest they might be in an enclosed or partially covered space. Some pigeons are actively pecking at the ground, while others stand or walk around, indicating typical foraging behavior."
https://www.youtube.com/watch?v=t8YAoflTglc,0:00:55,/Users/emilyhyf/CS231n-1/data/frames/106.jpg,"The image depicts two small piglets standing on a patch of grass. The piglet on the left is predominantly black and is sniffing or foraging the ground. The piglet on the right is mostly white with black spots and is looking toward the camera. Both piglets appear to be active and curious, suggesting they are exploring their surroundings."
https://www.youtube.com/watch?v=1EqtrXZjiJY,0:00:12,/Users/emilyhyf/CS231n-1/data/frames/107.jpg,"The image depicts a horse and its rider navigating an equestrian jumping course. The horse is in motion, mid-turn, approaching a set of striped poles laid out for jumping. The rider, wearing a helmet and numbered vest, is actively guiding the horse through the course. The background shows a fenced area with trees and grass, typical of an equestrian event setting. The setup includes other obstacles and markers, indicating a competitive environment."
https://www.youtube.com/watch?v=C5QxHyI1GBc,0:08:45,/Users/emilyhyf/CS231n-1/data/frames/108.jpg,"The image shows a dog wearing a brown, camouflage-patterned jacket. The dog is seen from behind, standing on grass and dirt, with its head lowered towards the ground, possibly sniffing or exploring. The surrounding area includes green foliage and leaves, suggesting an outdoor setting like a garden or a park. The dog's posture indicates it is engaged in investigating something in the environment."
https://www.youtube.com/watch?v=7N2q1XkFuqY,0:00:26,/Users/emilyhyf/CS231n-1/data/frames/109.jpg,"The image features a cat sitting among stacked paper reams. The cat is positioned in the center, looking directly at the camera with its mouth open as if meowing. The setting appears to be an office-like environment, associated with ""Dunder Mifflin, Inc. Paper Company,"" as indicated by the text overlay. The expression and posture of the cat suggest it is interacting with someone or something in its environment."
https://www.youtube.com/watch?v=9udlcVVxlMY,0:05:05,/Users/emilyhyf/CS231n-1/data/frames/110.jpg,"The image shows two pigeons in a cage. They are positioned close together on a nest made from a clay dish. One pigeon is light brown, while the other is darker in color. The pigeons appear to be facing different directions, and there are small eggs visible in the nest beneath them. The cage's background is metallic, adding a utilitarian look to the setting."
https://www.youtube.com/watch?v=CCdCRvQzf_c,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/111.jpg,"The image depicts a scene outdoors on a sunny day with lush greenery in the background. At the center of the image is a dog, likely a Golden Retriever, sitting attentively on the ground in front of a man in blue overalls who is holding a raccoon. The raccoon is being released from a rectangular wooden box, which appears to be a trap. Two other men, one wearing a cap and the other leaning against the box, observe the situation. The dog seems focused on the raccoon but remains calm and sitting. The interaction suggests a possible training or wildlife management exercise."
https://www.youtube.com/watch?v=5bjiFUed8gw,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/112.jpg,"The image shows a dog lying on its side, wearing a harness. The dog appears relaxed, resting its head on a cushion or soft surface. Its body is mostly visible, showing a mix of white and dark fur. The setting seems to be indoors, possibly on a bed or couch. The dog's expression and posture suggest it might be content or sleepy."
https://www.youtube.com/watch?v=DVEuOBxAyFM,0:00:25,/Users/emilyhyf/CS231n-1/data/frames/113.jpg,"The image shows a squirrel with reddish-brown fur, standing upright and appearing to be sniffing or inspecting a wooden surface. The squirrel's posture suggests curiosity or interest, and its bushy tail is partially visible. The background is blurred with greenery, indicating an outdoor setting."
https://www.youtube.com/watch?v=g11bBrhKvug,0:00:15,/Users/emilyhyf/CS231n-1/data/frames/114.jpg,"The image shows two pigeons inside a wooden enclosure. One pigeon is predominantly brown with some white on its head and tail, standing on a flat surface. The other pigeon has a darker brownish body with a distinct white chest and head, positioned in the corner. They appear to be in a resting or nesting area, with their surroundings made of wooden panels."
https://www.youtube.com/watch?v=dR4uLl-pi2A,0:00:22,/Users/emilyhyf/CS231n-1/data/frames/116.jpg,"The image features two cats. The cat in the foreground has a gray coat with darker stripes and is looking directly at the camera with curious eyes. Its front paws are visible, resting on a surface or possibly another animal. In the background, another cat appears, partially visible, displaying similar coloring and markings. The scene suggests a relaxed or playful interaction between the cats."
https://www.youtube.com/watch?v=zB9j9xMH2Vs,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/117.jpg,"The image features two dogs playing in a snowy yard. One dog appears to be a German Shepherd, with a mix of tan and black fur. The second dog is dark-colored, possibly black. They are engaged in playful interaction, with one dog facing away and the other seeming to approach or chase it. The setting is an outdoor space covered in snow, enclosed by a wooden fence. The mood appears lively and playful."
https://www.youtube.com/watch?v=xfdv5FQOJfU,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/118.jpg,"The image shows a pigeon inside a cardboard box. The pigeon is standing on a surface that appears to be covered with newspaper. Its head is turned slightly to the side, and its feathers have a subtle iridescence. The box provides an enclosed, sheltered space for the bird."
https://www.youtube.com/watch?v=5lNTPOv9fSE,0:08:35,/Users/emilyhyf/CS231n-1/data/frames/119.jpg,"The image shows a cat eagerly eating corn from a cob. The cat is positioned closely to the cob, with its mouth open as it chews the kernels. A human hand is holding the corn, stabilizing it on a white plate. The corn has yellow and white kernels, some of which have been eaten. The background is slightly blurred, focusing attention on the cat's feeding action."
https://www.youtube.com/watch?v=CJ0GlFahVck,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/120.jpg,"The image shows two horses, a light-colored one on the left and a dark-colored one on the right, on a grassy field. The light-colored horse appears to be rearing slightly, while a person stands close, possibly managing the horse. The dark-colored horse is nearby, appearing calm. Several people are observing them, some taking photos, and there is a gathered crowd in the background, suggesting an event or show."
https://www.youtube.com/watch?v=ng2I7GnYkRA,0:03:45,/Users/emilyhyf/CS231n-1/data/frames/121.jpg,"The image shows a bright yellow bird inside a metal cage. The bird appears to be a canary, perched on a swing. The cage has a domed shape with vertical bars. The bird is positioned to the right, possibly in mid-movement or resting. The surroundings are mostly plain, with a slight focus on the bird's vibrant color. There are some perches and toys within the cage, suggesting an environment designed for pet comfort and entertainment."
https://www.youtube.com/watch?v=5LmfBPI5cWE,0:00:25,/Users/emilyhyf/CS231n-1/data/frames/122.jpg,"The image shows a person interacting with a large dog, possibly a German Shorthaired Pointer. The dog is standing with its front paws on a vertical pole, suggesting it is being measured or receiving some sort of training or examination. The person is wearing a blue shirt and seems focused on adjusting or handling something near the dog's paws or the pole. The background features green foliage and an overcast sky, suggesting an outdoor setting."
https://www.youtube.com/watch?v=wZJLURUn3Mw,0:01:05,/Users/emilyhyf/CS231n-1/data/frames/123.jpg,"The image shows two brown dogs engaged in playful interaction on a grassy area in front of a brick wall. One dog is standing with its front paws on the other, which is slightly crouched. Their posture suggests active play or a playful tussle. The area appears to be slightly muddy."
https://www.youtube.com/watch?v=G9yiadmayg8,0:01:05,/Users/emilyhyf/CS231n-1/data/frames/124.jpg,"The image shows a small dog surrounded by a circle of empty beverage cans on a wooden floor. The dog appears to be attempting to move past the cans but is hesitating or confused, possibly due to the barrier created by the cans. There's a collection of stuffed toys next to the circle. The scene suggests a playful or experimental setup to see how the dog responds to the arrangements."
https://www.youtube.com/watch?v=-oxF9jhY94s,0:00:06,/Users/emilyhyf/CS231n-1/data/frames/125.jpg,"The image shows a cat standing on its hind legs. It has a distinctive striped pattern on its fur, resembling that of a Bengal cat. The cat appears to be mid-motion, possibly yawning or vocalizing, with its mouth open and eyes slightly squinting. It wears a collar around its neck, and the sun casts bright highlights on its fur, creating a contrast with the surrounding shadowed areas."
https://www.youtube.com/watch?v=kAHeqfOrmdM,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/126.jpg,"The image depicts several pigeons inside a wire cage. The foreground shows predominantly white pigeons with some darker patches, perched on wooden beams within the enclosure. In the background, there are more pigeons, darker in color, either perched or walking on the ground. The birds are mostly stationary, with a few appearing to be interacting or grooming themselves. The cage environment is structured with horizontal bars for perching and allows for a clear view of multiple pigeons at various heights."
https://www.youtube.com/watch?v=KzhxH7ZecYg,0:00:25,/Users/emilyhyf/CS231n-1/data/frames/127.jpg,"The image depicts a crowd of people standing along the side of a road, seemingly watching an event. Among them, one dog is visible, standing near a child. The scene appears to be casual and takes place in an outdoor setting with grass and trees in the background. No other animals are present, and the dog's actions are passive, simply standing next to the people."
https://www.youtube.com/watch?v=HJuR9WJ1iRY,0:00:45,/Users/emilyhyf/CS231n-1/data/frames/128.jpg,"I'm unable to identify or describe any animals in the image provided. However, I can see two musicians playing string instruments, possibly cellos or viols, in a performance setting with a harpsichord in the background. Let me know if there's anything else you'd like to focus on!"
https://www.youtube.com/watch?v=DCBOS2UWKAA,0:00:35,/Users/emilyhyf/CS231n-1/data/frames/129.jpg,"The image depicts a lively scene at an indoor arena where two small horses, possibly ponies, are harnessed side by side and energetically pulling a small wagon or cart. The ponies are in motion, suggesting a race or demonstration event, with their legs extended forward as they pull the cart along a dirt track. The cart is guided by an individual inside, while a few people stand nearby, possibly officials or organizers. The arena has bleachers with a sparse audience observing the event."
